Seed|Collisions|Spread|Total
19277|1255652|1016653.57138|2272305.57138
19278|1254980|1016274.00023|2271254.00023
19279|1254806|1015689.79539|2270495.79539
19280|1256286|1017434.31504|2273720.31504
19281|1256320|1016962.41393|2273282.41393
19282|1256626|1016990.09009|2273616.09009
19283|1256889|1017851.09890|2274740.09890
19284|1256322|1016849.33245|2273171.33245
19285|1257577|1018048.92729|2275625.92729
19286|1256588|1017788.44614|2274376.44614
19287|1255889|1016952.51782|2272841.51782
19288|1256598|1017058.19393|2273656.19393
19289|1253883|1014460.00540|2268343.00540
19290|1256203|1017162.43174|2273365.43174
19291|1255284|1015993.47859|2271277.47859
19292|1255484|1016266.69124|2271750.69124
19293|1255577|1015357.44181|2270934.44181
19294|1256560|1017271.07724|2273831.07724
19295|1254878|1015982.79352|2270860.79352
19296|1255555|1015913.39190|2271468.39190
19297|1256861|1016697.93893|2273558.93893
19298|1256573|1015824.91690|2272397.91690
19299|1255447|1015385.39979|2270832.39979
19300|1255180|1016329.69137|2271509.69137
19301|1254346|1015515.04981|2269861.04981
19302|1255904|1015975.27333|2271879.27333
19303|1255356|1015757.57398|2271113.57398
19304|1256159|1017037.36604|2273196.36604
19305|1255660|1016535.47291|2272195.47291
19306|1254806|1016355.97801|2271161.97801
19307|1256744|1016294.09986|2273038.09986
19308|1256247|1016431.15788|2272678.15788
19309|1254959|1014925.61726|2269884.61726
19310|1257003|1017877.23200|2274880.23200
19311|1256316|1017062.31530|2273378.31530
19312|1256604|1017339.28621|2273943.28621
19313|1256253|1016351.37582|2272604.37582
19314|1257093|1017484.85738|2274577.85738
19315|1255992|1016370.18917|2272362.18917
19316|1255411|1017263.63831|2272674.63831
19317|1255475|1016739.68780|2272214.68780
19318|1255279|1016476.64328|2271755.64328
19319|1255043|1017024.87032|2272067.87032
19320|1255618|1016056.43458|2271674.43458
19321|1256683|1017291.08417|2273974.08417
19322|1255977|1017509.58570|2273486.58570
19323|1256723|1017000.42326|2273723.42326
19324|1258706|1018171.43973|2276877.43973
19325|1255380|1015321.48072|2270701.48072
19326|1256832|1018129.15360|2274961.15360
19327|1257449|1017861.04541|2275310.04541
19328|1257770|1017480.82450|2275250.82450
19329|1256493|1016996.35657|2273489.35657
19330|1257266|1016957.02893|2274223.02893
19331|1254958|1015778.81391|2270736.81391
19332|1255895|1015504.52557|2271399.52557
19333|1256516|1017047.41202|2273563.41202
19334|1255875|1017064.62777|2272939.62777
19335|1256518|1018127.24587|2274645.24587
19336|1256664|1016563.02304|2273227.02304
19337|1254729|1016477.95023|2271206.95023
19338|1256301|1017161.37424|2273462.37424
19339|1256475|1017552.27296|2274027.27296
19340|1255312|1015734.53364|2271046.53364
19341|1256832|1017338.20165|2274170.20165
19342|1256002|1016395.14979|2272397.14979
19343|1254694|1015564.86306|2270258.86306
19344|1256391|1016081.16954|2272472.16954
19345|1255593|1015678.52654|2271271.52654
19346|1255566|1016545.47600|2272111.47600
19347|1256805|1016949.02531|2273754.02531
19348|1256828|1017008.17957|2273836.17957
19349|1257081|1017347.84050|2274428.84050
19350|1258355|1019515.74828|2277870.74828
19351|1256756|1017955.31445|2274711.31445
19352|1256377|1016788.25872|2273165.25872
19353|1256052|1017452.60548|2273504.60548
19354|1256337|1017359.28819|2273696.28819
19355|1255475|1015163.37056|2270638.37056
19356|1256005|1015677.20627|2271682.20627
19357|1256022|1015903.37610|2271925.37610
19358|1254627|1015399.80674|2270026.80674
19359|1256593|1017029.12206|2273622.12206
19360|1255932|1015870.36409|2271802.36409
19361|1256941|1017812.22313|2274753.22313
19362|1256750|1017852.33853|2274602.33853
19363|1256478|1016462.05747|2272940.05747
19364|1256271|1015578.12301|2271849.12301
19365|1256874|1018768.43300|2275642.43300
19366|1256192|1015620.15152|2271812.15152
19367|1257616|1017801.85457|2275417.85457
19368|1257086|1017925.91436|2275011.91436
19369|1256721|1016730.04906|2273451.04906
19370|1256414|1015938.22120|2272352.22120
19371|1256183|1016272.28921|2272455.28921
19372|1256834|1016113.98567|2272947.98567
19373|1255452|1016494.74851|2271946.74851
19374|1256347|1015618.16145|2271965.16145
19375|1254471|1014429.79503|2268900.79503
19376|1256342|1016686.33935|2273028.33935
19377|1255666|1016216.75606|2271882.75606
19378|1254929|1014048.40417|2268977.40417
19379|1256965|1017934.09460|2274899.09460
19380|1256758|1017735.30738|2274493.30738
19381|1256803|1017894.35605|2274697.35605
19382|1257992|1018997.66254|2276989.66254
19383|1256601|1017102.31033|2273703.31033
19384|1255107|1015441.65759|2270548.65759
19385|1256047|1016976.46964|2273023.46964
19386|1256732|1016903.10844|2273635.10844
19387|1257309|1016726.94066|2274035.94066
19388|1255400|1014974.31884|2270374.31884
19389|1257740|1017212.52667|2274952.52667
19390|1254529|1014207.76745|2268736.76745
19391|1256278|1015224.80678|2271502.80678
19392|1256034|1015702.20649|2271736.20649
19393|1256626|1016789.95196|2273415.95196
19394|1255773|1015355.37830|2271128.37830
19395|1257804|1017273.67549|2275077.67549
19396|1257338|1018325.94127|2275663.94127
19397|1257118|1017438.00384|2274556.00384
19398|1255387|1015539.34193|2270926.34193
19399|1257252|1016417.63411|2273669.63411
19400|1255915|1015069.22580|2270984.22580
19401|1257247|1016228.98857|2273475.98857
19402|1255770|1016122.57142|2271892.57142
19403|1256595|1015412.88853|2272007.88853
19404|1254348|1014709.96137|2269057.96137
19405|1256729|1016501.87660|2273230.87660
19406|1255891|1015308.39033|2271199.39033
19407|1255417|1015172.43600|2270589.43600
19408|1255329|1015332.53641|2270661.53641
19409|1256484|1016260.11526|2272744.11526
19410|1256328|1017054.22313|2273382.22313
19411|1256487|1016487.08007|2272974.08007
19412|1254813|1015247.67720|2270060.67720
19413|1256334|1015610.08262|2271944.08262
19414|1256258|1016481.21104|2272739.21104
19415|1258674|1018550.40193|2277224.40193
19416|1254994|1015749.68996|2270743.68996
19417|1256523|1015981.96398|2272504.96398
19418|1255756|1016375.27792|2272131.27792
19419|1255185|1016548.80052|2271733.80052
19420|1257263|1017939.12273|2275202.12273
19421|1256026|1015894.19107|2271920.19107
19422|1256864|1017110.03746|2273974.03746
19423|1256011|1016342.35312|2272353.35312
19424|1254347|1014976.78458|2269323.78458
19425|1256004|1016548.20709|2272552.20709
19426|1255698|1016718.81122|2272416.81122
19427|1255603|1015956.45733|2271559.45733
19428|1255485|1015098.44124|2270583.44124
19429|1254586|1015444.76233|2270030.76233
19430|1257193|1017029.13283|2274222.13283
19431|1256406|1016759.38492|2273165.38492
19432|1256023|1016455.39163|2272478.39163
19433|1256201|1017055.28479|2273256.28479
19434|1257460|1017921.05660|2275381.05660
19435|1256378|1016571.39804|2272949.39804
19436|1255630|1017225.75025|2272855.75025
19437|1255623|1015234.33940|2270857.33940
19438|1256651|1016771.24147|2273422.24147
19439|1255851|1016542.62554|2272393.62554
19440|1257611|1018583.96342|2276194.96342
19441|1257145|1018188.05860|2275333.05860
19442|1256314|1017847.38215|2274161.38215
19443|1257533|1018813.08905|2276346.08905
19444|1256730|1017114.10333|2273844.10333
19445|1257733|1017539.63120|2275272.63120
19446|1256725|1016143.95818|2272868.95818
19447|1255248|1015435.48992|2270683.48992
19448|1255826|1017024.37774|2272850.37774
19449|1255934|1015812.29621|2271746.29621
19450|1255531|1016391.55258|2271922.55258
19451|1254067|1013819.02726|2267886.02726
19452|1255362|1015696.70861|2271058.70861
19453|1256075|1015738.28156|2271813.28156
19454|1255783|1016395.60285|2272178.60285
19455|1256687|1017488.33569|2274175.33569
19456|1255024|1015349.71359|2270373.71359
19457|1256264|1016526.36966|2272790.36966
19458|1257006|1017509.04467|2274515.04467
19459|1254983|1015541.53048|2270524.53048
19460|1254201|1014439.88001|2268640.88001
19461|1255523|1016041.66940|2271564.66940
19462|1256330|1016968.33629|2273298.33629
19463|1256524|1016994.25624|2273518.25624
19464|1255226|1016219.57818|2271445.57818
19465|1256467|1017203.26108|2273670.26108
19466|1256367|1016643.17225|2273010.17225
19467|1256277|1017463.50859|2273740.50859
19468|1256113|1016975.36611|2273088.36611
19469|1256144|1016145.18048|2272289.18048
19470|1256771|1016328.08254|2273099.08254
19471|1257298|1017360.99811|2274658.99811
19472|1257738|1017037.79983|2274775.79983
19473|1255586|1016428.47258|2272014.47258
19474|1257031|1016740.08374|2273771.08374
19475|1254969|1015734.81117|2270703.81117
19476|1256481|1017491.40481|2273972.40481
19477|1254966|1015442.69335|2270408.69335
19478|1254668|1016679.96630|2271347.96630
19479|1257387|1018919.20660|2276306.20660
19480|1256276|1017093.40165|2273369.40165
19481|1256814|1017725.25552|2274539.25552
19482|1256355|1015983.00518|2272338.00518
19483|1255386|1015981.45976|2271367.45976
19484|1255519|1015013.61218|2270532.61218
19485|1255253|1015260.62799|2270513.62799
19486|1254481|1015784.00879|2270265.00879
19487|1255652|1016293.54934|2271945.54934
19488|1255011|1015569.80015|2270580.80015
19489|1257334|1017445.10528|2274779.10528
19490|1256148|1016232.33853|2272380.33853
19491|1254270|1014845.80081|2269115.80081
19492|1256575|1016524.25031|2273099.25031
19493|1255316|1016087.59145|2271403.59145
19494|1255017|1015868.74702|2270885.74702
19495|1256130|1016228.28105|2272358.28105
19496|1255707|1015640.46937|2271347.46937
19497|1256225|1016245.22918|2272470.22918
19498|1255201|1016122.63907|2271323.63907
19499|1256319|1018108.66421|2274427.66421
19500|1254336|1015116.83506|2269452.83506
19501|1256860|1017685.26569|2274545.26569
19502|1256149|1016707.34680|2272856.34680
19503|1256287|1017970.60154|2274257.60154
19504|1255192|1017340.70055|2272532.70055
19505|1255082|1015727.43770|2270809.43770
19506|1255108|1014974.47540|2270082.47540
19507|1258380|1018650.54066|2277030.54066
19508|1256509|1016960.12461|2273469.12461
19509|1256298|1018050.40216|2274348.40216
19510|1256095|1017254.49993|2273349.49993
19511|1256516|1016366.12553|2272882.12553
19512|1255755|1016173.39250|2271928.39250
19513|1257394|1019388.17794|2276782.17794
19514|1257429|1018321.73221|2275750.73221
19515|1255786|1015925.34427|2271711.34427
19516|1255524|1016135.57066|2271659.57066
19517|1256242|1016442.31749|2272684.31749
19518|1256202|1015625.22275|2271827.22275
19519|1255550|1015465.35800|2271015.35800
19520|1256019|1016169.49044|2272188.49044
19521|1255581|1016620.51808|2272201.51808
19522|1254982|1014531.45559|2269513.45559
19523|1256997|1015543.63011|2272540.63011
19524|1256376|1016441.15673|2272817.15673
19525|1257495|1016375.78576|2273870.78576
19526|1256558|1016656.13590|2273214.13590
19527|1256727|1016298.08324|2273025.08324
19528|1257562|1016074.44921|2273636.44921
19529|1257419|1017112.02949|2274531.02949
19530|1256494|1016349.21404|2272843.21404
19531|1256859|1016437.03510|2273296.03510
19532|1255938|1016635.41238|2272573.41238
19533|1256918|1017160.21249|2274078.21249
19534|1256825|1016123.20516|2272948.20516
19535|1256619|1016359.05717|2272978.05717
19536|1257061|1016377.92354|2273438.92354
19537|1256298|1016534.24078|2272832.24078
19538|1256463|1015645.19683|2272108.19683
19539|1255811|1016472.32491|2272283.32491
19540|1257638|1017341.89137|2274979.89137
19541|1257286|1017578.98522|2274864.98522
19542|1256244|1016436.20614|2272680.20614
19543|1257163|1017116.08333|2274279.08333
19544|1255773|1016230.39930|2272003.39930
19545|1256620|1015514.11685|2272134.11685
19546|1256053|1017131.28047|2273184.28047
19547|1255842|1015927.37004|2271769.37004
19548|1255465|1016005.72492|2271470.72492
19549|1255460|1016379.58516|2271839.58516
19550|1255336|1015978.51790|2271314.51790
19551|1253987|1014403.88718|2268390.88718
19552|1256048|1015760.27609|2271808.27609
19553|1255775|1015678.53974|2271453.53974
19554|1255351|1015260.57612|2270611.57612
19555|1253387|1014185.13985|2267572.13985
19556|1256317|1017628.53939|2273945.53939
19557|1253711|1014919.18188|2268630.18188
19558|1255067|1015800.79739|2270867.79739
19559|1256133|1017228.38098|2273361.38098
19560|1256229|1016639.19216|2272868.19216
19561|1254558|1015148.83958|2269706.83958
19562|1256754|1017311.16137|2274065.16137
19563|1256638|1016724.19826|2273362.19826
19564|1256335|1016338.21278|2272673.21278
19565|1256259|1017552.40411|2273811.40411
19566|1256111|1016160.30206|2272271.30206
19567|1255305|1016067.38060|2271372.38060
19568|1256459|1017077.31779|2273536.31779
19569|1256527|1016372.22188|2272899.22188
19570|1255472|1015576.42708|2271048.42708
19571|1254752|1015701.77970|2270453.77970
19572|1255852|1016130.30662|2271982.30662
19573|1254968|1016135.66183|2271103.66183
19574|1254824|1015573.75659|2270397.75659
19575|1255022|1014760.52345|2269782.52345
19576|1254634|1014778.82940|2269412.82940
19577|1254260|1014761.91304|2269021.91304
19578|1253584|1013920.10626|2267504.10626
19579|1256029|1016796.47542|2272825.47542
19580|1256138|1015719.25869|2271857.25869
19581|1255856|1017450.63483|2273306.63483
19582|1256271|1015999.15749|2272270.15749
19583|1254874|1014430.45205|2269304.45205
19584|1255083|1015774.73325|2270857.73325
19585|1254418|1014761.02337|2269179.02337
19586|1254201|1014387.90439|2268588.90439
19587|1254792|1014756.81241|2269548.81241
19588|1256309|1016512.17663|2272821.17663
19589|1256576|1015371.90676|2271947.90676
19590|1255008|1015161.52964|2270169.52964
19591|1254592|1014907.88388|2269499.88388
19592|1256834|1016716.96910|2273550.96910
19593|1254767|1015177.70877|2269944.70877
19594|1255569|1014878.41773|2270447.41773
19595|1255441|1015726.54885|2271167.54885
19596|1255002|1016049.81149|2271051.81149
19597|1255378|1015780.59331|2271158.59331
19598|1253858|1014950.37230|2268808.37230
19599|1254643|1015556.85084|2270199.85084
19600|1255646|1016031.61382|2271677.61382
19601|1255111|1016652.92713|2271763.92713
19602|1255180|1014802.52044|2269982.52044
19603|1256038|1016199.37182|2272237.37182
19604|1255862|1016116.29307|2271978.29307
19605|1254664|1015717.85037|2270381.85037
19606|1256212|1016769.38596|2272981.38596
19607|1254439|1015007.87393|2269446.87393
19608|1255246|1016127.61134|2271373.61134
19609|1255001|1015056.78703|2270057.78703
19610|1255411|1015497.55288|2270908.55288
19611|1256334|1016075.04124|2272409.04124
19612|1256164|1016915.25860|2273079.25860
19613|1255854|1016387.46763|2272241.46763
19614|1255288|1015974.43453|2271262.43453
19615|1255117|1015022.33857|2270139.33857
19616|1255419|1015907.39533|2271326.39533
19617|1254410|1015108.88188|2269518.88188
19618|1255969|1016536.29939|2272505.29939
19619|1255491|1016089.54365|2271580.54365
19620|1256367|1017362.30821|2273729.30821
19621|1256140|1016683.42255|2272823.42255
19622|1255400|1015136.37698|2270536.37698
19623|1256359|1017153.26770|2273512.26770
19624|1255809|1016802.44893|2272611.44893
19625|1256453|1017106.07716|2273559.07716
19626|1254664|1014440.68221|2269104.68221
19627|1255067|1015989.79167|2271056.79167
19628|1255336|1015626.60961|2270962.60961
19629|1254189|1015410.06476|2269599.06476
19630|1255239|1016051.61959|2271290.61959
19631|1255676|1015859.42203|2271535.42203
19632|1255567|1015210.31409|2270777.31409
19633|1255116|1015518.70023|2270634.70023
19634|1256746|1017616.27970|2274362.27970
19635|1254336|1015473.96210|2269809.96210
19636|1255206|1016745.59786|2271951.59786
19637|1256884|1017063.00769|2273947.00769
19638|1254260|1015830.88986|2270090.88986
19639|1254797|1015783.69212|2270580.69212
19640|1254526|1015225.82788|2269751.82788
19641|1254094|1014237.89796|2268331.89796
19642|1256245|1018059.57877|2274304.57877
19643|1257430|1018084.89114|2275514.89114
19644|1256388|1016839.31138|2273227.31138
19645|1256644|1017578.39392|2274222.39392
19646|1256873|1016686.90245|2273559.90245
19647|1256846|1017151.14203|2273997.14203
19648|1256572|1015950.15250|2272522.15250
19649|1256534|1018415.46664|2274949.46664
19650|1256058|1016551.45774|2272609.45774
19651|1256873|1017098.18387|2273971.18387
19652|1257162|1017226.04978|2274388.04978
19653|1257587|1017859.01814|2275446.01814
19654|1256338|1015916.12852|2272254.12852
19655|1258180|1019133.87196|2277313.87196
19656|1255966|1016727.28301|2272693.28301
19657|1256992|1018431.37900|2275423.37900
19658|1257399|1017396.92961|2274795.92961
19659|1256418|1017252.35221|2273670.35221
19660|1256215|1017178.51435|2273393.51435
19661|1256882|1018068.35002|2274950.35002
19662|1256178|1016156.33408|2272334.33408
19663|1256104|1016552.32524|2272656.32524
19664|1256198|1016453.28189|2272651.28189
19665|1257215|1017268.99984|2274483.99984
19666|1256870|1017955.40813|2274825.40813
19667|1255429|1014951.54647|2270380.54647
19668|1254753|1015319.69897|2270072.69897
19669|1256173|1017279.25519|2273452.25519
19670|1256032|1017184.50689|2273216.50689
19671|1255307|1015877.57444|2271184.57444
19672|1256026|1015502.12104|2271528.12104
19673|1257691|1018288.87619|2275979.87619
19674|1257353|1017637.92111|2274990.92111
19675|1255060|1016350.77081|2271410.77081
19676|1254438|1014482.70341|2268920.70341
19677|1255692|1015942.46541|2271634.46541
19678|1254798|1016121.66522|2270919.66522
19679|1253803|1014911.21934|2268714.21934
19680|1254522|1014536.87294|2269058.87294
19681|1254938|1016726.87490|2271664.87490
19682|1254910|1015173.64439|2270083.64439
19683|1254613|1014589.66932|2269202.66932
19684|1256303|1014922.87530|2271225.87530
19685|1255105|1016252.85787|2271357.85787
19686|1254720|1014818.70004|2269538.70004
19687|1255295|1015177.40581|2270472.40581
19688|1255427|1015059.48140|2270486.48140
19689|1255151|1014889.59395|2270040.59395
19690|1255421|1015383.40915|2270804.40915
19691|1255706|1016357.57993|2272063.57993
19692|1254928|1015176.59974|2270104.59974
19693|1255268|1016428.68376|2271696.68376
19694|1255098|1015725.61824|2270823.61824
19695|1254977|1014781.54506|2269758.54506
19696|1255774|1016184.38852|2271958.38852
19697|1255287|1015549.55956|2270836.55956
19698|1255708|1014939.30871|2270647.30871
19699|1254952|1015827.44669|2270779.44669
19700|1255632|1014835.24970|2270467.24970
19701|1255240|1016580.76101|2271820.76101
19702|1255208|1015809.63973|2271017.63973
19703|1254935|1014959.57893|2269894.57893
19704|1255777|1016760.46233|2272537.46233
19705|1255510|1015499.66507|2271009.66507
19706|1255643|1016479.71466|2272122.71466
19707|1255253|1016095.77449|2271348.77449
19708|1256014|1017394.46420|2273408.46420
19709|1256783|1017912.36737|2274695.36737
19710|1255912|1015685.10132|2271597.10132
19711|1256584|1017979.34399|2274563.34399
19712|1255106|1015595.62171|2270701.62171
19713|1255656|1016143.59223|2271799.59223
19714|1255522|1016924.73616|2272446.73616
19715|1255258|1016615.60761|2271873.60761
19716|1255171|1015339.49770|2270510.49770
19717|1255751|1016078.36460|2271829.36460
19718|1255563|1016286.55383|2271849.55383
19719|1255588|1016090.46961|2271678.46961
19720|1254858|1015380.66505|2270238.66505
19721|1256681|1016998.29045|2273679.29045
19722|1255790|1016253.42441|2272043.42441
19723|1254487|1015174.90740|2269661.90740
19724|1257253|1017945.16260|2275198.16260
19725|1255204|1015560.68842|2270764.68842
19726|1254386|1014646.87997|2269032.87997
19727|1255996|1016421.56386|2272417.56386
19728|1256273|1015896.13431|2272169.13431
19729|1255688|1015731.54102|2271419.54102
19730|1254785|1013847.46039|2268632.46039
19731|1255811|1016275.57616|2272086.57616
19732|1255519|1015515.41614|2271034.41614
19733|1253856|1014681.12585|2268537.12585
19734|1256063|1016777.51282|2272840.51282
19735|1255265|1016236.77478|2271501.77478
19736|1256696|1016557.99852|2273253.99852
19737|1254707|1016249.86519|2270956.86519
19738|1254769|1015676.85932|2270445.85932
19739|1257343|1018923.95264|2276266.95264
19740|1256253|1017620.44556|2273873.44556
19741|1257418|1018759.03081|2276177.03081
19742|1255265|1017900.00520|2273165.00520
19743|1254757|1016742.88112|2271499.88112
19744|1255420|1016169.50337|2271589.50337
19745|1256856|1017785.12536|2274641.12536
19746|1255251|1016877.72458|2272128.72458
19747|1255679|1015872.33939|2271551.33939
19748|1256967|1018525.42631|2275492.42631
19749|1255778|1017264.50689|2273042.50689
19750|1255175|1015924.51287|2271099.51287
19751|1256381|1017137.23013|2273518.23013
19752|1255540|1015828.55585|2271368.55585
19753|1256658|1017387.32479|2274045.32479
19754|1256758|1017098.05113|2273856.05113
19755|1255525|1017095.69774|2272620.69774
19756|1256116|1016959.36033|2273075.36033
19757|1256048|1016340.39446|2272388.39446
19758|1255665|1017324.74054|2272989.74054
19759|1255858|1016494.47393|2272352.47393
19760|1255112|1015792.69531|2270904.69531
19761|1256091|1017865.44154|2273956.44154
19762|1256418|1016878.33182|2273296.33182
19763|1257038|1017973.05917|2275011.05917
19764|1255576|1017160.72929|2272736.72929
19765|1254668|1015947.82823|2270615.82823
19766|1255168|1016979.70592|2272147.70592
19767|1256953|1018814.13551|2275767.13551
19768|1255898|1016639.35572|2272537.35572
19769|1256427|1017171.38768|2273598.38768
19770|1256100|1017156.34600|2273256.34600
19771|1255403|1016276.54550|2271679.54550
19772|1255589|1015916.35219|2271505.35219
19773|1255427|1015321.77832|2270748.77832
19774|1255046|1015555.68898|2270601.68898
19775|1254776|1015707.71630|2270483.71630
19776|1253612|1014925.29198|2268537.29198
19777|1255232|1015459.61606|2270691.61606
19778|1256506|1017411.31100|2273917.31100
19779|1257504|1017885.90083|2275389.90083
19780|1256505|1016507.20170|2273012.20170
19781|1255360|1015521.53909|2270881.53909
19782|1255685|1015736.49861|2271421.49861
19783|1255492|1015588.52906|2271080.52906
19784|1256779|1017001.03951|2273780.03951
19785|1257123|1017606.10416|2274729.10416
19786|1255477|1016521.52752|2271998.52752
19787|1255926|1016560.50957|2272486.50957
19788|1254911|1015100.76438|2270011.76438
19789|1257265|1017798.96794|2275063.96794
19790|1255170|1015567.92820|2270737.92820
19791|1255938|1015318.33259|2271256.33259
19792|1255333|1015955.56072|2271288.56072
19793|1255005|1016421.79204|2271426.79204
19794|1255667|1015982.44897|2271649.44897
19795|1256360|1016857.24509|2273217.24509
19796|1255306|1015357.55967|2270663.55967
19797|1256438|1017129.39285|2273567.39285
19798|1254993|1014897.66991|2269890.66991
19799|1255833|1016924.69722|2272757.69722
19800|1257458|1017585.00739|2275043.00739
19801|1256634|1017962.35224|2274596.35224
19802|1255864|1014878.45831|2270742.45831
19803|1255598|1016213.43588|2271811.43588
19804|1255451|1016609.64258|2272060.64258
19805|1256126|1015398.27023|2271524.27023
19806|1256444|1016851.33368|2273295.33368
19807|1255085|1014655.46586|2269740.46586
19808|1256871|1015984.89514|2272855.89514
19809|1256106|1015755.29868|2271861.29868
19810|1257557|1017813.94826|2275370.94826
19811|1256686|1017636.23951|2274322.23951
19812|1257626|1017923.95228|2275549.95228
19813|1255908|1014013.19225|2269921.19225
19814|1255366|1015993.46671|2271359.46671
19815|1256965|1016398.07039|2273363.07039
19816|1256061|1015813.27982|2271874.27982
19817|1256223|1016583.34734|2272806.34734
19818|1256373|1016113.25938|2272486.25938
19819|1257674|1016829.71240|2274503.71240
19820|1255967|1015333.15991|2271300.15991
19821|1256124|1016734.43971|2272858.43971
19822|1256555|1016191.03192|2272746.03192
19823|1257371|1015936.63430|2273307.63430
19824|1257347|1015953.83377|2273300.83377
19825|1256314|1015669.04998|2271983.04998
19826|1258156|1017297.55521|2275453.55521
19827|1256350|1016312.18361|2272662.18361
19828|1255543|1015886.53778|2271429.53778
19829|1256986|1016894.03741|2273880.03741
19830|1256170|1016208.33478|2272378.33478
19831|1255519|1015753.52585|2271272.52585
19832|1256797|1016213.15092|2273010.15092
19833|1253885|1013567.81957|2267452.81957
19834|1255523|1015395.45784|2270918.45784
19835|1255912|1016478.32970|2272390.32970
19836|1256142|1016955.52283|2273097.52283
19837|1256957|1016339.79667|2273296.79667
19838|1256495|1018750.40808|2275245.40808
19839|1256272|1016797.27352|2273069.27352
19840|1256296|1016344.24588|2272640.24588
19841|1256345|1016707.37144|2273052.37144
19842|1256691|1017174.20189|2273865.20189
19843|1254920|1016049.80321|2270969.80321
19844|1255786|1016491.40648|2272277.40648
19845|1255817|1016564.32640|2272381.32640
19846|1256844|1016811.01020|2273655.01020
19847|1256032|1017121.43321|2273153.43321
19848|1255137|1015359.68289|2270496.68289
19849|1255824|1015257.23409|2271081.23409
19850|1255809|1016539.45737|2272348.45737
19851|1256482|1015884.15618|2272366.15618
19852|1255714|1015335.32824|2271049.32824
19853|1254966|1014828.51641|2269794.51641
19854|1257804|1017360.96391|2275164.96391
19855|1256426|1015728.12337|2272154.12337
19856|1255820|1016861.50303|2272681.50303
19857|1255675|1015920.45478|2271595.45478
19858|1256456|1016781.19503|2273237.19503
19859|1257071|1016785.96607|2273856.96607
19860|1257677|1017821.93090|2275498.93090
19861|1258338|1018317.60899|2276655.60899
19862|1256950|1017213.04293|2274163.04293
19863|1256314|1017209.35304|2273523.35304
19864|1258038|1017815.71880|2275853.71880
19865|1255208|1015656.62499|2270864.62499
19866|1257203|1016304.85461|2273507.85461
19867|1255708|1016595.58437|2272303.58437
19868|1255328|1015043.45467|2270371.45467
19869|1254906|1016045.86867|2270951.86867
19870|1254904|1016066.86444|2270970.86444
19871|1254553|1014809.66175|2269362.66175
19872|1254013|1013579.88451|2267592.88451
19873|1256590|1015739.05786|2272329.05786
19874|1254798|1015004.93351|2269802.93351
19875|1255608|1016126.44045|2271734.44045
19876|1255443|1015379.54830|2270822.54830
19877|1255829|1015380.26133|2271209.26133
19878|1256713|1015383.03372|2272096.03372
19879|1255269|1015447.69309|2270716.69309
19880|1255311|1015513.48036|2270824.48036
19881|1258189|1016939.56056|2275128.56056
19882|1254445|1014974.00532|2269419.00532
19883|1256202|1016976.43989|2273178.43989
19884|1253960|1013973.01515|2267933.01515
19885|1255367|1015369.40804|2270736.40804
19886|1256590|1015731.14967|2272321.14967
19887|1255432|1015139.43399|2270571.43399
19888|1254600|1014346.72287|2268946.72287
19889|1256247|1018013.52459|2274260.52459
19890|1256773|1015715.91803|2272488.91803
19891|1254986|1016403.66883|2271389.66883
19892|1255934|1015995.43575|2271929.43575
19893|1255890|1017465.61942|2273355.61942
19894|1254656|1014822.79801|2269478.79801
19895|1255970|1016553.50234|2272523.50234
19896|1256946|1015850.03639|2272796.03639
19897|1255679|1015362.44571|2271041.44571
19898|1256835|1016916.98776|2273751.98776
19899|1255408|1015139.28095|2270547.28095
19900|1255248|1015537.76205|2270785.76205
19901|1254713|1015424.95136|2270137.95136
19902|1255237|1016380.47256|2271617.47256
19903|1255633|1015896.52034|2271529.52034
19904|1254627|1013580.51701|2268207.51701
19905|1255641|1016558.34272|2272199.34272
19906|1254843|1015441.79049|2270284.79049
19907|1255415|1016213.60367|2271628.60367
19908|1256785|1016884.13082|2273669.13082
19909|1255635|1015737.43204|2271372.43204
19910|1253714|1014204.04896|2267918.04896
19911|1255069|1014672.47895|2269741.47895
19912|1256282|1016271.15679|2272553.15679
19913|1256171|1016255.47707|2272426.47707
19914|1255050|1014567.40955|2269617.40955
19915|1256248|1015949.16941|2272197.16941
19916|1255435|1015612.64173|2271047.64173
19917|1254725|1015123.71266|2269848.71266
19918|1254263|1014950.05736|2269213.05736
19919|1254646|1015083.88409|2269729.88409
19920|1255857|1015843.37613|2271700.37613
19921|1254783|1015019.63761|2269802.63761
19922|1255598|1016080.19535|2271678.19535
19923|1255749|1015876.39916|2271625.39916
19924|1255315|1015330.37267|2270645.37267
19925|1255595|1014379.37995|2269974.37995
19926|1254672|1015486.70336|2270158.70336
19927|1253572|1013649.13145|2267221.13145
19928|1254945|1015050.44433|2269995.44433
19929|1255569|1015020.44562|2270589.44562
19930|1256977|1017206.96170|2274183.96170
19931|1255261|1015542.49631|2270803.49631
19932|1256244|1016457.34620|2272701.34620
19933|1256337|1016180.22979|2272517.22979
19934|1255433|1014855.23265|2270288.23265
19935|1255021|1015005.48275|2270026.48275
19936|1256131|1015973.22884|2272104.22884
19937|1257536|1016528.86505|2274064.86505
19938|1255920|1014751.18035|2270671.18035
19939|1256121|1014956.07824|2271077.07824
19940|1256756|1016764.07942|2273520.07942
19941|1254814|1015459.82835|2270273.82835
